time V1 V2 V3 I
6.67 1.00205 1.02223 0.991873 -0.0201834
6.68 1.00202 1.0219 0.991673 -0.0198804
6.69 1.00199 1.02157 0.991475 -0.0195788
6.7 1.00196 1.02124 0.991281 -0.0192786
6.71 1.00193 1.02091 0.99109 -0.0189797
6.72 1.0019 1.02058 0.990901 -0.0186823
6.73 1.00187 1.02025 0.990716 -0.0183862
6.74 1.00184 1.01993 0.990534 -0.0180915
6.75 1.00181 1.01961 0.990354 -0.0177983
6.76 1.00178 1.01929 0.990178 -0.0175064
6.77 1.00175 1.01897 0.990004 -0.0172161
6.78 1.00172 1.01865 0.989833 -0.0169272
6.79 1.00169 1.01833 0.989666 -0.0166398
6.8 1.00166 1.01802 0.989501 -0.0163539
6.81 1.00164 1.0177 0.989339 -0.0160694
6.82 1.00161 1.01739 0.989179 -0.0157865
6.83 1.00158 1.01708 0.989023 -0.0155052
6.84 1.00155 1.01678 0.988869 -0.0152253
6.85 1.00152 1.01647 0.988718 -0.014947
6.86 1.00149 1.01617 0.98857 -0.0146703
6.87 1.00147 1.01586 0.988425 -0.0143951
6.88 1.00144 1.01556 0.988282 -0.0141216
6.89 1.00141 1.01526 0.988142 -0.0138496
6.9 1.00139 1.01496 0.988005 -0.0135792
6.91 1.00136 1.01467 0.987871 -0.0133104
6.92 1.00133 1.01437 0.987739 -0.0130432
6.93 1.0013 1.01408 0.98761 -0.0127777
6.94 1.00128 1.01379 0.987484 -0.0125138
6.95 1.00125 1.0135 0.98736 -0.0122515
6.96 1.00123 1.01322 0.987238 -0.0119909
6.97 1.0012 1.01293 0.98712 -0.011732
6.98 1.00117 1.01265 0.987004 -0.0114747
6.99 1.00115 1.01237 0.98689 -0.0112191
7 1.00112 1.01209 0.986779 -0.0109652
7.01 1.0011 1.01181 0.986671 -0.010713
7.02 1.00107 1.01153 0.986565 -0.0104624
7.03 1.00105 1.01126 0.986462 -0.0102136
7.04 1.00102 1.01099 0.986361 -0.00996646
7.05 1.001 1.01072 0.986262 -0.00972105
7.06 1.00097 1.01045 0.986166 -0.00947736
7.07 1.00095 1.01018 0.986073 -0.00923539
7.08 1.00092 1.00992 0.985982 -0.00899515
7.09 1.0009 1.00966 0.985893 -0.00875665
7.1 1.00088 1.0094 0.985807 -0.00851989
7.11 1.00085 1.00914 0.985723 -0.00828487
7.12 1.00083 1.00888 0.985641 -0.00805161
7.13 1.00081 1.00863 0.985562 -0.00782009
7.14 1.00078 1.00837 0.985484 -0.00759033
7.15 1.00076 1.00812 0.98541 -0.00736233
7.16 1.00074 1.00787 0.985337 -0.0071361
7.17 1.00071 1.00763 0.985267 -0.00691163
7.18 1.00069 1.00738 0.985199 -0.00668893
7.19 1.00067 1.00714 0.985133 -0.00646801
7.2 1.00065 1.0069 0.98507 -0.00624886
7.21 1.00062 1.00666 0.985008 -0.00603149
7.22 1.0006 1.00642 0.984949 -0.0058159
7.23 1.00058 1.00618 0.984892 -0.00560209
7.24 1.00056 1.00595 0.984837 -0.00539006
7.25 1.00054 1.00572 0.984784 -0.00517982
7.26 1.00052 1.00549 0.984733 -0.00497136
7.27 1.0005 1.00526 0.984685 -0.0047647
7.28 1.00048 1.00504 0.984638 -0.00455982
7.29 1.00046 1.00481 0.984593 -0.00435673
7.3 1.00044 1.00459 0.984551 -0.00415543
7.31 1.00042 1.00437 0.98451 -0.00395592
7.32 1.0004 1.00415 0.984472 -0.00375821
7.33 1.00038 1.00394 0.984435 -0.00356228
7.34 1.00036 1.00372 0.9844 -0.00336815
7.35 1.00034 1.00351 0.984368 -0.0031758
7.36 1.00032 1.0033 0.984337 -0.00298525
7.37 1.0003 1.0031 0.984308 -0.00279648
7.38 1.00028 1.00289 0.984281 -0.00260951
7.39 1.00026 1.00269 0.984256 -0.00242432
7.4 1.00024 1.00248 0.984233 -0.00224092
7.41 1.00022 1.00228 0.984211 -0.0020593
7.42 1.00021 1.00209 0.984191 -0.00187947
7.43 1.00019 1.00189 0.984173 -0.00170142
7.44 1.00017 1.0017 0.984157 -0.00152514
7.45 1.00015 1.0015 0.984143 -0.00135065
7.46 1.00014 1.00131 0.98413 -0.00117794
7.47 1.00012 1.00112 0.984119 -0.001007
7.48 1.0001 1.00094 0.98411 -0.000837825
7.49 1.00008 1.00075 0.984103 -0.000670425
7.5 1.00007 1.00057 0.984097 -0.00050479
7.51 1.00005 1.00039 0.984092 -0.000340919
7.52 1.00003 1.00021 0.98409 -0.000178809
7.53 1.00002 1.00004 0.984089 -1.84555e-05
7.54 1 0.999862 0.98409 0.000140143
7.55 0.999986 0.999689 0.984092 0.000296992
7.56 0.99997 0.999518 0.984095 0.000452093
7.57 0.999955 0.999349 0.984101 0.000605451
7.58 0.99994 0.999182 0.984108 0.000757069
7.59 0.999924 0.999017 0.984116 0.000906951
7.6 0.999909 0.998854 0.984126 0.0010551
7.61 0.999895 0.998693 0.984137 0.00120153
7.62 0.99988 0.998534 0.98415 0.00134623
7.63 0.999865 0.998376 0.984164 0.00148921
7.64 0.999851 0.998221 0.984179 0.00163048
7.65 0.999837 0.998067 0.984196 0.00177003
7.66 0.999823 0.997915 0.984215 0.00190789
7.67 0.999809 0.997765 0.984235 0.00204404
7.68 0.999796 0.997617 0.984256 0.0021785
7.69 0.999782 0.997471 0.984278 0.00231128
7.7 0.999769 0.997327 0.984302 0.00244236
7.71 0.999756 0.997184 0.984327 0.00257177
7.72 0.999743 0.997043 0.984353 0.00269951
7.73 0.99973 0.996905 0.984381 0.00282557
7.74 0.999718 0.996768 0.98441 0.00294998
7.75 0.999705 0.996632 0.98444 0.00307273
7.76 0.999693 0.996499 0.984471 0.00319383
7.77 0.999681 0.996367 0.984504 0.00331329
7.78 0.999669 0.996238 0.984538 0.0034311
7.79 0.999657 0.99611 0.984572 0.00354729
7.8 0.999645 0.995984 0.984609 0.00366185
7.81 0.999634 0.995859 0.984646 0.00377479
7.82 0.999623 0.995736 0.984684 0.00388612
7.83 0.999611 0.995616 0.984723 0.00399585
7.84 0.9996 0.995497 0.984764 0.00410397
7.85 0.99959 0.995379 0.984805 0.0042105
7.86 0.999579 0.995264 0.984848 0.00431545
7.87 0.999569 0.99515 0.984892 0.00441881
7.88 0.999558 0.995038 0.984936 0.00452061
7.89 0.999548 0.994927 0.984982 0.00462084
7.9 0.999538 0.994818 0.985029 0.00471951
7.91 0.999528 0.994711 0.985077 0.00481663
7.92 0.999518 0.994606 0.985125 0.00491221
7.93 0.999509 0.994503 0.985175 0.00500626
7.94 0.999499 0.994401 0.985225 0.00509877
7.95 0.99949 0.9943 0.985277 0.00518977
7.96 0.999481 0.994202 0.985329 0.00527925
7.97 0.999472 0.994105 0.985382 0.00536723
7.98 0.999463 0.99401 0.985436 0.0054537
7.99 0.999455 0.993916 0.985491 0.00553869
8 0.999446 0.993824 0.985547 0.0056222
8.01 0.999438 0.993734 0.985604 0.00570423
8.02 0.99943 0.993645 0.985661 0.0057848
8.03 0.999422 0.993558 0.98572 0.00586391
8.04 0.999414 0.993472 0.985779 0.00594157
8.05 0.999406 0.993388 0.985838 0.00601778
8.06 0.999398 0.993306 0.985899 0.00609257
8.07 0.999391 0.993225 0.98596 0.00616592
8.08 0.999383 0.993146 0.986022 0.00623786
8.09 0.999376 0.993068 0.986085 0.00630839
8.1 0.999369 0.992992 0.986148 0.00637753
8.11 0.999362 0.992917 0.986213 0.00644526
8.12 0.999356 0.992844 0.986277 0.00651162
8.13 0.999349 0.992772 0.986343 0.0065766
8.14 0.999342 0.992702 0.986409 0.00664022
8.15 0.999336 0.992634 0.986476 0.00670247
8.16 0.99933 0.992566 0.986543 0.00676338
8.17 0.999324 0.992501 0.986611 0.00682295
8.18 0.999318 0.992437 0.986679 0.00688118
8.19 0.999312 0.992374 0.986748 0.0069381
8.2 0.999306 0.992313 0.986818 0.0069937
8.21 0.999301 0.992253 0.986888 0.00704799
8.22 0.999295 0.992194 0.986959 0.00710099
8.23 0.99929 0.992137 0.98703 0.0071527
8.24 0.999285 0.992082 0.987102 0.00720313
8.25 0.99928 0.992027 0.987174 0.0072523
8.26 0.999275 0.991975 0.987247 0.0073002
8.27 0.99927 0.991923 0.98732 0.00734685
8.28 0.999265 0.991873 0.987394 0.00739226
8.29 0.999261 0.991824 0.987468 0.00743644
8.3 0.999256 0.991777 0.987543 0.00747939
8.31 0.999252 0.991731 0.987618 0.00752113
8.32 0.999248 0.991686 0.987693 0.00756166
8.33 0.999244 0.991643 0.987769 0.00760099
8.34 0.99924 0.991601 0.987845 0.00763914
8.35 0.999236 0.99156 0.987922 0.00767611
8.36 0.999232 0.991521 0.987999 0.00771191
8.37 0.999229 0.991482 0.988076 0.00774655
8.38 0.999225 0.991445 0.988154 0.00778004
8.39 0.999222 0.99141 0.988232 0.00781239
8.4 0.999219 0.991375 0.98831 0.00784361
8.41 0.999216 0.991342 0.988388 0.0078737
8.42 0.999213 0.99131 0.988467 0.00790268
8.43 0.99921 0.991279 0.988547 0.00793056
8.44 0.999207 0.99125 0.988626 0.00795734
8.45 0.999204 0.991221 0.988706 0.00798304
8.46 0.999202 0.991194 0.988786 0.00800766
8.47 0.999199 0.991168 0.988866 0.00803121
8.48 0.999197 0.991143 0.988946 0.00805371
8.49 0.999195 0.99112 0.989027 0.00807516
8.5 0.999193 0.991097 0.989108 0.00809557
8.51 0.99919 0.991076 0.989189 0.00811495
8.52 0.999189 0.991055 0.98927 0.00813331
8.53 0.999187 0.991036 0.989351 0.00815066
8.54 0.999185 0.991018 0.989433 0.008167
8.55 0.999183 0.991001 0.989515 0.00818236
8.56 0.999182 0.990985 0.989597 0.00819673
8.57 0.99918 0.99097 0.989679 0.00821013
8.58 0.999179 0.990956 0.989761 0.00822257
8.59 0.999178 0.990944 0.989843 0.00823405
8.6 0.999177 0.990932 0.989926 0.00824458
8.61 0.999176 0.990921 0.990008 0.00825418
8.62 0.999175 0.990912 0.990091 0.00826286
8.63 0.999174 0.990903 0.990173 0.00827061
8.64 0.999173 0.990896 0.990256 0.00827746
8.65 0.999172 0.990889 0.990339 0.0082834
8.66 0.999172 0.990883 0.990422 0.00828846
8.67 0.999171 0.990879 0.990505 0.00829264
8.68 0.999171 0.990875 0.990588 0.00829595
8.69 0.99917 0.990872 0.990671 0.00829839
8.7 0.99917 0.99087 0.990754 0.00829998
8.71 0.99917 0.990869 0.990837 0.00830073
8.72 0.99917 0.990869 0.99092 0.00830064
8.73 0.99917 0.99087 0.991003 0.00829973
8.74 0.99917 0.990872 0.991086 0.008298
8.75 0.99917 0.990875 0.991168 0.00829547
8.76 0.99917 0.990878 0.991251 0.00829213
8.77 0.999171 0.990883 0.991334 0.00828801
8.78 0.999171 0.990888 0.991417 0.00828311
8.79 0.999172 0.990894 0.9915 0.00827743
8.8 0.999172 0.990901 0.991583 0.008271
8.81 0.999173 0.990909 0.991665 0.00826381
8.82 0.999174 0.990918 0.991748 0.00825588
8.83 0.999174 0.990927 0.991831 0.00824721
8.84 0.999175 0.990938 0.991913 0.00823781
8.85 0.999176 0.990949 0.991995 0.0082277
8.86 0.999177 0.99096 0.992077 0.00821688
8.87 0.999178 0.990973 0.99216 0.00820537
8.88 0.999179 0.990986 0.992242 0.00819316
8.89 0.999181 0.991 0.992323 0.00818027
8.9 0.999182 0.991015 0.992405 0.0081667
8.91 0.999183 0.991031 0.992487 0.00815247
8.92 0.999185 0.991047 0.992568 0.00813759
8.93 0.999186 0.991064 0.99265 0.00812206
8.94 0.999188 0.991082 0.992731 0.00810589
8.95 0.999189 0.9911 0.992812 0.00808909
8.96 0.999191 0.991119 0.992892 0.00807166
8.97 0.999193 0.991139 0.992973 0.00805363
8.98 0.999195 0.99116 0.993054 0.00803499
8.99 0.999197 0.991181 0.993134 0.00801576
9 0.999198 0.991203 0.993214 0.00799594
9.01 0.9992 0.991225 0.993294 0.00797553
9.02 0.999202 0.991248 0.993373 0.00795456
9.03 0.999205 0.991272 0.993453 0.00793303
9.04 0.999207 0.991296 0.993532 0.00791094
9.05 0.999209 0.991321 0.993611 0.00788831
9.06 0.999211 0.991346 0.99369 0.00786514
9.07 0.999214 0.991372 0.993768 0.00784144
9.08 0.999216 0.991399 0.993847 0.00781722
9.09 0.999218 0.991426 0.993925 0.00779249
9.1 0.999221 0.991454 0.994002 0.00776725
9.11 0.999223 0.991482 0.99408 0.00774151
9.12 0.999226 0.991511 0.994157 0.00771529
9.13 0.999228 0.99154 0.994234 0.00768858
9.14 0.999231 0.99157 0.994311 0.0076614
9.15 0.999234 0.9916 0.994388 0.00763376
9.16 0.999237 0.991631 0.994464 0.00760566
9.17 0.999239 0.991662 0.99454 0.00757711
9.18 0.999242 0.991694 0.994615 0.00754812
9.19 0.999245 0.991727 0.994691 0.00751869
9.2 0.999248 0.991759 0.994766 0.00748884
9.21 0.999251 0.991793 0.99484 0.00745857
9.22 0.999254 0.991826 0.994915 0.00742789
9.23 0.999257 0.99186 0.994989 0.0073968
9.24 0.99926 0.991895 0.995063 0.00736532
9.25 0.999263 0.99193 0.995136 0.00733345
9.26 0.999267 0.991965 0.995209 0.0073012
9.27 0.99927 0.992001 0.995282 0.00726858
9.28 0.999273 0.992038 0.995355 0.00723559
9.29 0.999276 0.992074 0.995427 0.00720224
9.3 0.99928 0.992111 0.995499 0.00716854
9.31 0.999283 0.992149 0.99557 0.00713449
9.32 0.999287 0.992186 0.995641 0.00710011
9.33 0.99929 0.992225 0.995712 0.00706539
9.34 0.999293 0.992263 0.995783 0.00703036
9.35 0.999297 0.992302 0.995853 0.006995
9.36 0.999301 0.992341 0.995923 0.00695934
9.37 0.999304 0.992381 0.995992 0.00692338
9.38 0.999308 0.992421 0.996061 0.00688712
9.39 0.999311 0.992461 0.99613 0.00685057
9.4 0.999315 0.992501 0.996198 0.00681374
9.41 0.999319 0.992542 0.996266 0.00677663
9.42 0.999322 0.992583 0.996334 0.00673926
9.43 0.999326 0.992624 0.996401 0.00670162
9.44 0.99933 0.992666 0.996468 0.00666373
9.45 0.999334 0.992708 0.996534 0.00662559
9.46 0.999337 0.99275 0.9966 0.00658721
9.47 0.999341 0.992793 0.996666 0.0065486
9.48 0.999345 0.992835 0.996731 0.00650975
9.49 0.999349 0.992878 0.996796 0.00647068
9.5 0.999353 0.992922 0.996861 0.0064314
9.51 0.999357 0.992965 0.996925 0.00639191
9.52 0.999361 0.993009 0.996988 0.00635221
9.53 0.999365 0.993052 0.997052 0.00631231
9.54 0.999369 0.993097 0.997115 0.00627222
9.55 0.999373 0.993141 0.997177 0.00623195
9.56 0.999377 0.993185 0.997239 0.0061915
9.57 0.999381 0.99323 0.997301 0.00615087
9.58 0.999385 0.993275 0.997362 0.00611008
9.59 0.999389 0.99332 0.997423 0.00606913
9.6 0.999393 0.993365 0.997484 0.00602802
9.61 0.999397 0.99341 0.997544 0.00598676
9.62 0.999401 0.993456 0.997603 0.00594535
9.63 0.999405 0.993502 0.997663 0.00590381
9.64 0.99941 0.993547 0.997722 0.00586213
9.65 0.999414 0.993593 0.99778 0.00582033
9.66 0.999418 0.99364 0.997838 0.00577841
9.67 0.999422 0.993686 0.997896 0.00573636
9.68 0.999426 0.993732 0.997953 0.00569421
9.69 0.999431 0.993779 0.998009 0.00565196
9.7 0.999435 0.993825 0.998066 0.0056096
9.71 0.999439 0.993872 0.998122 0.00556715
9.72 0.999443 0.993919 0.998177 0.00552461
9.73 0.999448 0.993966 0.998232 0.00548198
9.74 0.999452 0.994013 0.998287 0.00543928
9.75 0.999456 0.99406 0.998341 0.0053965
9.76 0.99946 0.994107 0.998395 0.00535366
9.77 0.999465 0.994154 0.998448 0.00531075
9.78 0.999469 0.994201 0.998501 0.00526778
9.79 0.999473 0.994248 0.998553 0.00522475
9.8 0.999478 0.994296 0.998605 0.00518168
9.81 0.999482 0.994343 0.998657 0.00513857
9.82 0.999486 0.994391 0.998708 0.00509541
9.83 0.99949 0.994438 0.998759 0.00505222
9.84 0.999495 0.994486 0.998809 0.005009
9.85 0.999499 0.994533 0.998859 0.00496576
9.86 0.999503 0.994581 0.998908 0.00492249
9.87 0.999508 0.994629 0.998957 0.00487921
9.88 0.999512 0.994676 0.999006 0.00483591
9.89 0.999516 0.994724 0.999054 0.00479261
9.9 0.999521 0.994771 0.999102 0.00474931
9.91 0.999525 0.994819 0.999149 0.004706
9.92 0.999529 0.994867 0.999196 0.00466271
9.93 0.999534 0.994914 0.999242 0.00461942
9.94 0.999538 0.994962 0.999288 0.00457615
9.95 0.999542 0.995009 0.999334 0.00453289
9.96 0.999547 0.995057 0.999379 0.00448966
9.97 0.999551 0.995105 0.999424 0.00444645
9.98 0.999555 0.995152 0.999468 0.00440328
9.99 0.99956 0.9952 0.999512 0.00436014
10 0.999564 0.995247 0.999555 0.00431703
