time V1 V2 I
1.42 0.460256 0.571612 0.538674
1.43 0.461326 0.576999 0.537561
1.44 0.462439 0.582374 0.536404
1.45 0.463596 0.587738 0.535205
1.46 0.464795 0.59309 0.533963
1.47 0.466037 0.59843 0.53268
1.48 0.46732 0.603757 0.531356
1.49 0.468644 0.60907 0.529992
1.5 0.470008 0.61437 0.528588
1.51 0.471412 0.619656 0.527144
1.52 0.472856 0.624928 0.525662
1.53 0.474338 0.630184 0.524141
1.54 0.475859 0.635426 0.522583
1.55 0.477417 0.640651 0.520987
1.56 0.479013 0.645861 0.519355
1.57 0.480645 0.651055 0.517686
1.58 0.482314 0.656232 0.515982
1.59 0.484018 0.661391 0.514243
1.6 0.485757 0.666534 0.512469
1.61 0.487531 0.671659 0.510661
1.62 0.489339 0.676765 0.50882
1.63 0.49118 0.681853 0.506946
1.64 0.493054 0.686923 0.505039
1.65 0.494961 0.691973 0.5031
1.66 0.4969 0.697004 0.50113
1.67 0.49887 0.702016 0.499129
1.68 0.500871 0.707007 0.497098
1.69 0.502902 0.711978 0.495036
1.7 0.504964 0.716928 0.492946
1.71 0.507054 0.721858 0.490826
1.72 0.509174 0.726766 0.488678
1.73 0.511322 0.731653 0.486502
1.74 0.513498 0.736518 0.484299
1.75 0.515701 0.741361 0.482069
1.76 0.517931 0.746181 0.479812
1.77 0.520188 0.75098 0.477529
1.78 0.522471 0.755755 0.475222
1.79 0.524778 0.760507 0.472889
1.8 0.527111 0.765236 0.470531
1.81 0.529469 0.769941 0.46815
1.82 0.53185 0.774623 0.465745
1.83 0.534255 0.77928 0.463318
1.84 0.536682 0.783913 0.460867
1.85 0.539133 0.788522 0.458395
1.86 0.541605 0.793106 0.455901
1.87 0.544099 0.797665 0.453386
1.88 0.546614 0.802199 0.450851
1.89 0.549149 0.806707 0.448295
1.9 0.551705 0.81119 0.445719
1.91 0.554281 0.815647 0.443124
1.92 0.556876 0.820079 0.440511
1.93 0.559489 0.824484 0.437879
1.94 0.562121 0.828863 0.435229
1.95 0.564771 0.833215 0.432561
1.96 0.567439 0.837541 0.429877
1.97 0.570123 0.841839 0.427176
1.98 0.572824 0.846111 0.424459
1.99 0.575541 0.850356 0.421726
2 0.578274 0.854573 0.418978
2.01 0.581022 0.858763 0.416215
2.02 0.583785 0.862925 0.413437
2.03 0.586563 0.867059 0.410646
2.04 0.589354 0.871166 0.407841
2.05 0.592159 0.875244 0.405023
2.06 0.594977 0.879294 0.402192
2.07 0.597808 0.883316 0.399349
2.08 0.600651 0.88731 0.396494
2.09 0.603506 0.891275 0.393627
2.1 0.606373 0.895211 0.390749
2.11 0.609251 0.899118 0.387861
2.12 0.612139 0.902997 0.384962
2.13 0.615038 0.906847 0.382054
2.14 0.617946 0.910667 0.379136
2.15 0.620864 0.914459 0.376208
2.16 0.623792 0.918221 0.373272
2.17 0.626728 0.921953 0.370328
2.18 0.629672 0.925657 0.367376
2.19 0.632624 0.92933 0.364416
2.2 0.635584 0.932975 0.361449
2.21 0.638551 0.936589 0.358475
2.22 0.641525 0.940174 0.355495
2.23 0.644505 0.943729 0.352508
2.24 0.647492 0.947254 0.349516
2.25 0.650484 0.950749 0.346518
2.26 0.653482 0.954214 0.343516
2.27 0.656484 0.957649 0.340508
2.28 0.659492 0.961054 0.337497
2.29 0.662503 0.964429 0.334481
2.3 0.665519 0.967774 0.331462
2.31 0.668538 0.971089 0.328439
2.32 0.671561 0.974373 0.325414
2.33 0.674586 0.977627 0.322386
2.34 0.677614 0.980851 0.319355
2.35 0.680645 0.984045 0.316323
2.36 0.683677 0.987208 0.313289
2.37 0.686711 0.990341 0.310254
2.38 0.689746 0.993443 0.307217
2.39 0.692783 0.996516 0.30418
2.4 0.69582 0.999557 0.301143
2.41 0.698857 1.00257 0.298106
2.42 0.701894 1.00555 0.295069
2.43 0.704931 1.0085 0.292032
2.44 0.707968 1.01142 0.288996
2.45 0.711004 1.01431 0.285962
2.46 0.714038 1.01717 0.282929
2.47 0.717071 1.02 0.279897
2.48 0.720103 1.0228 0.276868
2.49 0.723132 1.02557 0.273841
2.5 0.726159 1.02831 0.270817
2.51 0.729183 1.03101 0.267795
2.52 0.732205 1.03369 0.264777
2.53 0.735223 1.03634 0.261762
2.54 0.738238 1.03896 0.258751
2.55 0.741249 1.04154 0.255744
2.56 0.744256 1.0441 0.252741
2.57 0.747259 1.04663 0.249742
2.58 0.750258 1.04913 0.246749
2.59 0.753251 1.05159 0.24376
2.6 0.75624 1.05403 0.240776
2.61 0.759224 1.05644 0.237799
2.62 0.762201 1.05882 0.234826
2.63 0.765174 1.06117 0.23186
2.64 0.76814 1.06348 0.2289
2.65 0.7711 1.06577 0.225947
2.66 0.774053 1.06803 0.223
2.67 0.777 1.07026 0.22006
2.68 0.77994 1.07246 0.217128
2.69 0.782872 1.07464 0.214202
2.7 0.785798 1.07678 0.211285
2.71 0.788715 1.07889 0.208375
2.72 0.791625 1.08097 0.205473
2.73 0.794527 1.08303 0.20258
2.74 0.79742 1.08505 0.199695
2.75 0.800305 1.08705 0.196818
2.76 0.803182 1.08902 0.193951
2.77 0.806049 1.09096 0.191093
2.78 0.808907 1.09287 0.188243
2.79 0.811757 1.09475 0.185404
2.8 0.814596 1.09661 0.182574
2.81 0.817426 1.09843 0.179754
2.82 0.820246 1.10023 0.176944
2.83 0.823056 1.102 0.174144
2.84 0.825856 1.10374 0.171354
2.85 0.828646 1.10545 0.168576
2.86 0.831424 1.10714 0.165808
2.87 0.834192 1.1088 0.16305
2.88 0.83695 1.11043 0.160304
2.89 0.839696 1.11203 0.15757
2.9 0.84243 1.11361 0.154846
2.91 0.845154 1.11516 0.152134
2.92 0.847866 1.11668 0.149434
2.93 0.850566 1.11817 0.146746
2.94 0.853254 1.11964 0.14407
2.95 0.85593 1.12108 0.141406
2.96 0.858594 1.12249 0.138755
2.97 0.861245 1.12388 0.136116
2.98 0.863884 1.12524 0.13349
2.99 0.86651 1.12658 0.130876
3 0.869124 1.12789 0.128275
3.01 0.871725 1.12917 0.125688
3.02 0.874312 1.13043 0.123113
3.03 0.876887 1.13166 0.120552
3.04 0.879448 1.13286 0.118004
3.05 0.881996 1.13404 0.11547
3.06 0.88453 1.1352 0.11295
3.07 0.88705 1.13633 0.110443
3.08 0.889557 1.13743 0.10795
3.09 0.89205 1.13851 0.105472
3.1 0.894528 1.13957 0.103007
3.11 0.896993 1.1406 0.100557
3.12 0.899443 1.1416 0.0981206
3.13 0.901879 1.14258 0.0956991
3.14 0.904301 1.14354 0.093292
3.15 0.906708 1.14447 0.0908997
3.16 0.9091 1.14538 0.088522
3.17 0.911478 1.14627 0.0861592
3.18 0.913841 1.14713 0.0838113
3.19 0.916189 1.14797 0.0814785
3.2 0.918522 1.14878 0.0791607
3.21 0.920839 1.14957 0.0768581
3.22 0.923142 1.15034 0.0745708
3.23 0.925429 1.15109 0.0722988
3.24 0.927701 1.15181 0.0700422
3.25 0.929958 1.15251 0.0678011
3.26 0.932199 1.15319 0.0655756
3.27 0.934424 1.15384 0.0633657
3.28 0.936634 1.15448 0.0611715
3.29 0.938828 1.15509 0.0589931
3.3 0.941007 1.15568 0.0568305
3.31 0.943169 1.15625 0.0546838
3.32 0.945316 1.15679 0.052553
3.33 0.947447 1.15732 0.0504382
3.34 0.949562 1.15782 0.0483395
3.35 0.95166 1.15831 0.0462569
3.36 0.953743 1.15877 0.0441904
3.37 0.95581 1.15921 0.0421401
3.38 0.95786 1.15963 0.0401061
3.39 0.959894 1.16003 0.0380884
3.4 0.961912 1.16042 0.036087
3.41 0.963913 1.16078 0.034102
3.42 0.965898 1.16112 0.0321333
3.43 0.967867 1.16144 0.0301811
3.44 0.969819 1.16174 0.0282454
3.45 0.971755 1.16202 0.0263262
3.46 0.973674 1.16229 0.0244235
3.47 0.975576 1.16253 0.0225374
3.48 0.977463 1.16276 0.0206679
3.49 0.979332 1.16296 0.0188149
3.5 0.981185 1.16315 0.0169786
3.51 0.983021 1.16332 0.015159
3.52 0.984841 1.16347 0.013356
3.53 0.986644 1.16361 0.0115697
3.54 0.98843 1.16372 0.00980008
3.55 0.9902 1.16382 0.00804717
3.56 0.991953 1.1639 0.00631098
3.57 0.993689 1.16396 0.00459152
3.58 0.995408 1.16401 0.00288878
3.59 0.997111 1.16404 0.00120278
3.6 0.998797 1.16405 -0.000466478
3.61 1.00047 1.16404 -0.002119
3.62 1.00212 1.16402 -0.00375478
3.63 1.00375 1.16399 -0.00537383
3.64 1.00537 1.16393 -0.00697614
3.65 1.00698 1.16386 -0.00856172
3.66 1.00856 1.16378 -0.0101306
3.67 1.01013 1.16368 -0.0116827
3.68 1.01168 1.16356 -0.0132182
3.69 1.01322 1.16343 -0.0147369
3.7 1.01474 1.16328 -0.016239
3.71 1.01624 1.16312 -0.0177245
3.72 1.01772 1.16294 -0.0191932
3.73 1.01919 1.16275 -0.0206454
3.74 1.02065 1.16254 -0.0220809
3.75 1.02208 1.16232 -0.0234999
3.76 1.0235 1.16209 -0.0249023
3.77 1.0249 1.16184 -0.0262881
3.78 1.02629 1.16157 -0.0276575
3.79 1.02766 1.1613 -0.0290103
3.8 1.02901 1.16101 -0.0303467
3.81 1.03035 1.1607 -0.0316667
3.82 1.03167 1.16039 -0.0329702
3.83 1.03297 1.16006 -0.0342574
3.84 1.03426 1.15971 -0.0355283
3.85 1.03553 1.15936 -0.0367829
3.86 1.03678 1.15899 -0.0380212
3.87 1.03802 1.15861 -0.0392433
3.88 1.03924 1.15822 -0.0404492
3.89 1.04045 1.15781 -0.0416389
3.9 1.04164 1.1574 -0.0428126
3.91 1.04281 1.15697 -0.0439702
3.92 1.04397 1.15653 -0.0451117
3.93 1.04511 1.15608 -0.0462373
3.94 1.04624 1.15562 -0.047347
3.95 1.04735 1.15514 -0.0484408
3.96 1.04844 1.15466 -0.0495187
3.97 1.04952 1.15416 -0.0505809
3.98 1.05058 1.15366 -0.0516274
3.99 1.05163 1.15314 -0.0526581
4 1.05266 1.15261 -0.0536733
4.01 1.05367 1.15208 -0.0546728
4.02 1.05467 1.15153 -0.0556569
4.03 1.05566 1.15097 -0.0566255
4.04 1.05663 1.15041 -0.0575786
4.05 1.05758 1.14983 -0.0585165
4.06 1.05852 1.14925 -0.059439
4.07 1.05944 1.14865 -0.0603463
4.08 1.06035 1.14805 -0.0612385
4.09 1.06124 1.14744 -0.0621155
4.1 1.06212 1.14682 -0.0629775
4.11 1.06298 1.14619 -0.0638245
4.12 1.06382 1.14555 -0.0646566
4.13 1.06466 1.1449 -0.0654738
4.14 1.06547 1.14425 -0.0662763
4.15 1.06628 1.14358 -0.067064
4.16 1.06706 1.14291 -0.0678371
4.17 1.06784 1.14223 -0.0685956
4.18 1.0686 1.14155 -0.0693395
4.19 1.06934 1.14086 -0.0700691
4.2 1.07007 1.14015 -0.0707842
4.21 1.07078 1.13945 -0.0714851
4.22 1.07149 1.13873 -0.0721717
4.23 1.07217 1.13801 -0.0728442
4.24 1.07284 1.13728 -0.0735026
4.25 1.0735 1.13655 -0.074147
4.26 1.07415 1.13581 -0.0747774
4.27 1.07478 1.13506 -0.075394
4.28 1.07539 1.1343 -0.0759968
4.29 1.076 1.13354 -0.0765859
4.3 1.07659 1.13278 -0.0771614
4.31 1.07716 1.13201 -0.0777233
4.32 1.07772 1.13123 -0.0782717
4.33 1.07827 1.13045 -0.0788068
4.34 1.07881 1.12966 -0.0793285
4.35 1.07933 1.12887 -0.0798371
4.36 1.07984 1.12807 -0.0803324
4.37 1.08033 1.12726 -0.0808147
4.38 1.08081 1.12646 -0.081284
4.39 1.08128 1.12564 -0.0817404
4.4 1.08174 1.12482 -0.082184
4.41 1.08218 1.124 -0.0826149
4.42 1.08261 1.12318 -0.083033
4.43 1.08303 1.12235 -0.0834387
4.44 1.08344 1.12151 -0.0838318
4.45 1.08383 1.12067 -0.0842125
4.46 1.08421 1.11983 -0.084581
4.47 1.08458 1.11899 -0.0849372
4.48 1.08494 1.11814 -0.0852812
4.49 1.08528 1.11728 -0.0856132
4.5 1.08561 1.11643 -0.0859332
4.51 1.08593 1.11557 -0.0862414
4.52 1.08624 1.11471 -0.0865377
4.53 1.08654 1.11384 -0.0868224
4.54 1.08682 1.11297 -0.0870954
4.55 1.0871 1.1121 -0.0873569
4.56 1.08736 1.11123 -0.087607
4.57 1.08761 1.11035 -0.0878457
4.58 1.08785 1.10947 -0.0880731
4.59 1.08807 1.10859 -0.0882894
4.6 1.08829 1.10771 -0.0884946
4.61 1.08849 1.10682 -0.0886888
4.62 1.08869 1.10594 -0.0888721
4.63 1.08887 1.10505 -0.0890446
4.64 1.08904 1.10416 -0.0892064
4.65 1.08921 1.10327 -0.0893575
4.66 1.08936 1.10237 -0.0894981
4.67 1.0895 1.10148 -0.0896283
4.68 1.08963 1.10058 -0.0897481
4.69 1.08975 1.09968 -0.0898576
4.7 1.08986 1.09879 -0.089957
4.71 1.08996 1.09789 -0.0900462
4.72 1.09005 1.09699 -0.0901255
4.73 1.09013 1.09608 -0.0901949
4.74 1.09019 1.09518 -0.0902545
4.75 1.09025 1.09428 -0.0903044
4.76 1.0903 1.09338 -0.0903446
4.77 1.09034 1.09247 -0.0903754
4.78 1.09038 1.09157 -0.0903967
4.79 1.0904 1.09067 -0.0904086
4.8 1.09041 1.08976 -0.0904113
4.81 1.09041 1.08886 -0.0904048
4.82 1.0904 1.08795 -0.0903893
4.83 1.09039 1.08705 -0.0903648
4.84 1.09036 1.08615 -0.0903314
4.85 1.09033 1.08524 -0.0902892
4.86 1.09029 1.08434 -0.0902383
4.87 1.09024 1.08344 -0.0901788
4.88 1.09018 1.08254 -0.0901108
4.89 1.09011 1.08163 -0.0900344
4.9 1.09003 1.08073 -0.0899496
4.91 1.08995 1.07983 -0.0898566
4.92 1.08986 1.07894 -0.0897554
4.93 1.08976 1.07804 -0.0896462
4.94 1.08965 1.07714 -0.0895291
4.95 1.08953 1.07625 -0.089404
4.96 1.0894 1.07535 -0.0892712
4.97 1.08927 1.07446 -0.0891307
4.98 1.08913 1.07357 -0.0889826
4.99 1.08898 1.07268 -0.088827
5 1.08883 1.07179 -0.0886639
5.01 1.08866 1.0709 -0.0884936
5.02 1.08849 1.07002 -0.088316
5.03 1.08832 1.06914 -0.0881312
5.04 1.08813 1.06825 -0.0879394
5.05 1.08794 1.06738 -0.0877406
5.06 1.08774 1.0665 -0.087535
5.07 1.08754 1.06562 -0.0873226
5.08 1.08732 1.06475 -0.0871034
5.09 1.0871 1.06388 -0.0868777
5.1 1.08688 1.06301 -0.0866455
5.11 1.08665 1.06214 -0.0864068
5.12 1.08641 1.06128 -0.0861618
5.13 1.08616 1.06042 -0.0859105
5.14 1.08591 1.05956 -0.085653
5.15 1.08565 1.0587 -0.0853895
5.16 1.08539 1.05785 -0.08512
5.17 1.08512 1.057 -0.0848446
5.18 1.08484 1.05615 -0.0845633
5.19 1.08456 1.0553 -0.0842764
5.2 1.08428 1.05446 -0.0839838
5.21 1.08398 1.05362 -0.0836856
5.22 1.08369 1.05278 -0.083382
5.23 1.08338 1.05195 -0.0830729
5.24 1.08307 1.05112 -0.0827586
5.25 1.08276 1.05029 -0.0824391
5.26 1.08244 1.04947 -0.0821144
5.27 1.08211 1.04865 -0.0817847
5.28 1.08178 1.04783 -0.08145
5.29 1.08145 1.04701 -0.0811104
5.3 1.08111 1.0462 -0.080766
5.31 1.08077 1.04539 -0.0804169
5.32 1.08042 1.04459 -0.0800632
5.33 1.08006 1.04379 -0.0797049
5.34 1.0797 1.04299 -0.0793422
5.35 1.07934 1.0422 -0.0789751
5.36 1.07898 1.04141 -0.0786036
5.37 1.0786 1.04062 -0.078228
5.38 1.07823 1.03984 -0.0778482
5.39 1.07785 1.03906 -0.0774643
5.4 1.07746 1.03829 -0.0770765
5.41 1.07708 1.03752 -0.0766847
5.42 1.07668 1.03675 -0.0762891
5.43 1.07629 1.03599 -0.0758897
5.44 1.07589 1.03523 -0.0754867
5.45 1.07549 1.03447 -0.0750801
5.46 1.07508 1.03372 -0.07467
5.47 1.07467 1.03298 -0.0742564
5.48 1.07426 1.03223 -0.0738395
5.49 1.07384 1.03149 -0.0734192
5.5 1.07342 1.03076 -0.0729958
5.51 1.073 1.03003 -0.0725692
5.52 1.07257 1.02931 -0.0721396
5.53 1.07214 1.02858 -0.0717069
5.54 1.07171 1.02787 -0.0712714
5.55 1.07127 1.02715 -0.070833
5.56 1.07083 1.02645 -0.0703918
5.57 1.07039 1.02574 -0.0699479
5.58 1.06995 1.02504 -0.0695014
5.59 1.0695 1.02435 -0.0690524
5.6 1.06905 1.02366 -0.0686008
5.61 1.0686 1.02297 -0.0681469
5.62 1.06815 1.02229 -0.0676906
5.63 1.06769 1.02161 -0.067232
5.64 1.06723 1.02094 -0.0667712
5.65 1.06677 1.02027 -0.0663083
5.66 1.06631 1.01961 -0.0658433
5.67 1.06584 1.01895 -0.0653763
5.68 1.06538 1.0183 -0.0649074
5.69 1.06491 1.01765 -0.0644366
5.7 1.06444 1.017 -0.063964
5.71 1.06396 1.01636 -0.0634897
5.72 1.06349 1.01573 -0.0630137
5.73 1.06301 1.0151 -0.062536
5.74 1.06254 1.01447 -0.0620569
5.75 1.06206 1.01385 -0.0615763
5.76 1.06158 1.01324 -0.0610942
5.77 1.06109 1.01263 -0.0606108
5.78 1.06061 1.01202 -0.0601262
5.79 1.06013 1.01142 -0.0596403
5.8 1.05964 1.01082 -0.0591532
5.81 1.05915 1.01023 -0.058665
5.82 1.05867 1.00964 -0.0581758
5.83 1.05818 1.00906 -0.0576856
5.84 1.05769 1.00849 -0.0571944
5.85 1.05719 1.00791 -0.0567024
5.86 1.0567 1.00735 -0.0562096
5.87 1.05621 1.00678 -0.0557161
5.88 1.05572 1.00623 -0.0552218
5.89 1.05522 1.00568 -0.0547269
5.9 1.05473 1.00513 -0.0542315
5.91 1.05423 1.00459 -0.0537355
5.92 1.05374 1.00405 -0.053239
5.93 1.05324 1.00352 -0.0527422
5.94 1.05274 1.00299 -0.0522449
5.95 1.05224 1.00247 -0.0517474
5.96 1.05175 1.00195 -0.0512496
5.97 1.05125 1.00144 -0.0507516
5.98 1.05075 1.00093 -0.0502535
5.99 1.05025 1.00043 -0.0497553
6 1.04976 0.999928 -0.049257
6.01 1.04926 0.999436 -0.0487587
6.02 1.04876 0.998948 -0.0482605
6.03 1.04826 0.998466 -0.0477624
6.04 1.04776 0.997988 -0.0472644
6.05 1.04726 0.997515 -0.0467667
6.06 1.04677 0.997048 -0.0462692
6.07 1.04627 0.996585 -0.045772
6.08 1.04577 0.996127 -0.0452752
6.09 1.04528 0.995675 -0.0447787
6.1 1.04478 0.995227 -0.0442827
6.11 1.04428 0.994784 -0.0437872
6.12 1.04379 0.994346 -0.0432922
6.13 1.04329 0.993913 -0.0427978
6.14 1.0428 0.993485 -0.042304
6.15 1.0423 0.993062 -0.0418109
6.16 1.04181 0.992644 -0.0413185
6.17 1.04132 0.992231 -0.0408268
6.18 1.04083 0.991823 -0.0403359
6.19 1.04034 0.991419 -0.0398459
6.2 1.03985 0.991021 -0.0393567
6.21 1.03936 0.990627 -0.0388685
6.22 1.03887 0.990239 -0.0383812
6.23 1.03838 0.989855 -0.0378949
6.24 1.03789 0.989476 -0.0374096
6.25 1.03741 0.989102 -0.0369254
6.26 1.03693 0.988732 -0.0364423
6.27 1.03644 0.988368 -0.0359604
6.28 1.03596 0.988008 -0.0354797
6.29 1.03548 0.987654 -0.0350002
6.3 1.035 0.987304 -0.0345219
6.31 1.03452 0.986958 -0.0340449
6.32 1.03404 0.986618 -0.0335693
6.33 1.03357 0.986282 -0.033095
6.34 1.0331 0.985951 -0.0326222
6.35 1.03262 0.985625 -0.0321507
6.36 1.03215 0.985304 -0.0316807
6.37 1.03168 0.984987 -0.0312123
6.38 1.03121 0.984675 -0.0307453
6.39 1.03075 0.984367 -0.03028
6.4 1.03028 0.984064 -0.0298162
6.41 1.02982 0.983766 -0.029354
6.42 1.02935 0.983473 -0.0288935
6.43 1.02889 0.983184 -0.0284347
6.44 1.02843 0.982899 -0.0279776
6.45 1.02798 0.98262 -0.0275223
6.46 1.02752 0.982344 -0.0270687
6.47 1.02707 0.982074 -0.0266169
6.48 1.02662 0.981808 -0.026167
6.49 1.02617 0.981546 -0.0257189
6.5 1.02572 0.981289 -0.0252726
6.51 1.02527 0.981036 -0.0248283
6.52 1.02483 0.980788 -0.024386
6.53 1.02439 0.980544 -0.0239456
6.54 1.02395 0.980304 -0.0235072
6.55 1.02351 0.980069 -0.0230707
6.56 1.02307 0.979839 -0.0226364
6.57 1.02264 0.979612 -0.022204
6.58 1.0222 0.97939 -0.0217738
6.59 1.02177 0.979172 -0.0213457
6.6 1.02135 0.978959 -0.0209196
6.61 1.02092 0.97875 -0.0204958
6.62 1.0205 0.978545 -0.0200741
6.63 1.02007 0.978344 -0.0196546
6.64 1.01965 0.978148 -0.0192373
6.65 1.01924 0.977955 -0.0188222
6.66 1.01882 0.977767 -0.0184094
6.67 1.01841 0.977583 -0.0179988
6.68 1.018 0.977403 -0.0175906
6.69 1.01759 0.977227 -0.0171846
6.7 1.01718 0.977055 -0.016781
6.71 1.01678 0.976887 -0.0163797
6.72 1.01638 0.976724 -0.0159807
6.73 1.01598 0.976564 -0.0155842
6.74 1.01558 0.976408 -0.01519
6.75 1.01519 0.976256 -0.0147982
6.76 1.0148 0.976108 -0.0144089
6.77 1.01441 0.975964 -0.014022
6.78 1.01402 0.975824 -0.0136375
6.79 1.01364 0.975687 -0.0132556
6.8 1.01326 0.975555 -0.0128761
6.81 1.01288 0.975426 -0.0124991
6.82 1.0125 0.975301 -0.0121246
6.83 1.01212 0.97518 -0.0117526
6.84 1.01175 0.975062 -0.0113831
6.85 1.01138 0.974948 -0.0110162
6.86 1.01102 0.974838 -0.0106519
6.87 1.01065 0.974732 -0.0102901
6.88 1.01029 0.974629 -0.00993089
6.89 1.00993 0.97453 -0.00957428
6.9 1.00957 0.974434 -0.00922027
6.91 1.00922 0.974342 -0.00886886
6.92 1.00887 0.974253 -0.00852008
6.93 1.00852 0.974168 -0.00817392
6.94 1.00817 0.974086 -0.00783039
6.95 1.00783 0.974008 -0.00748951
6.96 1.00749 0.973933 -0.00715128
6.97 1.00715 0.973861 -0.00681572
6.98 1.00682 0.973793 -0.00648282
