time V1 V2 I
4.59 1.08386 1.1094 -0.083861
4.6 1.08411 1.10856 -0.0841055
4.61 1.08434 1.10771 -0.0843393
4.62 1.08456 1.10687 -0.0845623
4.63 1.08477 1.10602 -0.0847748
4.64 1.08498 1.10517 -0.0849767
4.65 1.08517 1.10432 -0.0851682
4.66 1.08535 1.10346 -0.0853494
4.67 1.08552 1.10261 -0.0855203
4.68 1.08568 1.10175 -0.085681
4.69 1.08583 1.10089 -0.0858316
4.7 1.08597 1.10003 -0.0859722
4.71 1.0861 1.09917 -0.0861029
4.72 1.08622 1.09831 -0.0862238
4.73 1.08633 1.09745 -0.0863349
4.74 1.08644 1.09658 -0.0864364
4.75 1.08653 1.09572 -0.0865283
4.76 1.08661 1.09485 -0.0866107
4.77 1.08668 1.09399 -0.0866837
4.78 1.08675 1.09312 -0.0867474
4.79 1.0868 1.09225 -0.0868019
4.8 1.08685 1.09138 -0.0868473
4.81 1.08688 1.09051 -0.0868836
4.82 1.08691 1.08964 -0.0869109
4.83 1.08693 1.08877 -0.0869293
4.84 1.08694 1.0879 -0.086939
4.85 1.08694 1.08704 -0.0869399
4.86 1.08693 1.08617 -0.0869323
4.87 1.08692 1.0853 -0.0869161
4.88 1.08689 1.08443 -0.0868914
4.89 1.08686 1.08356 -0.0868585
4.9 1.08682 1.08269 -0.0868172
4.91 1.08677 1.08182 -0.0867678
4.92 1.08671 1.08096 -0.0867102
4.93 1.08664 1.08009 -0.0866447
4.94 1.08657 1.07922 -0.0865712
4.95 1.08649 1.07836 -0.0864899
4.96 1.0864 1.0775 -0.0864008
4.97 1.0863 1.07663 -0.0863041
4.98 1.0862 1.07577 -0.0861998
4.99 1.08609 1.07491 -0.086088
5 1.08597 1.07405 -0.0859689
5.01 1.08584 1.07319 -0.0858423
5.02 1.08571 1.07233 -0.0857086
5.03 1.08557 1.07148 -0.0855677
5.04 1.08542 1.07062 -0.0854198
5.05 1.08526 1.06977 -0.0852648
5.06 1.0851 1.06892 -0.085103
5.07 1.08493 1.06807 -0.0849344
5.08 1.08476 1.06722 -0.084759
5.09 1.08458 1.06638 -0.084577
5.1 1.08439 1.06553 -0.0843885
5.11 1.08419 1.06469 -0.0841935
5.12 1.08399 1.06385 -0.0839921
5.13 1.08378 1.06301 -0.0837844
5.14 1.08357 1.06218 -0.0835705
5.15 1.08335 1.06135 -0.0833504
5.16 1.08312 1.06051 -0.0831243
5.17 1.08289 1.05969 -0.0828922
5.18 1.08265 1.05886 -0.0826543
5.19 1.08241 1.05803 -0.0824105
5.2 1.08216 1.05721 -0.082161
5.21 1.08191 1.05639 -0.0819059
5.22 1.08165 1.05558 -0.0816452
5.23 1.08138 1.05476 -0.0813791
5.24 1.08111 1.05395 -0.0811075
5.25 1.08083 1.05314 -0.0808307
5.26 1.08055 1.05234 -0.0805486
5.27 1.08026 1.05154 -0.0802613
5.28 1.07997 1.05074 -0.079969
5.29 1.07967 1.04994 -0.0796717
5.3 1.07937 1.04915 -0.0793694
5.31 1.07906 1.04836 -0.0790623
5.32 1.07875 1.04757 -0.0787505
5.33 1.07843 1.04678 -0.078434
5.34 1.07811 1.046 -0.0781129
5.35 1.07779 1.04522 -0.0777873
5.36 1.07746 1.04445 -0.0774572
5.37 1.07712 1.04368 -0.0771228
5.38 1.07678 1.04291 -0.076784
5.39 1.07644 1.04215 -0.0764411
5.4 1.07609 1.04139 -0.076094
5.41 1.07574 1.04063 -0.0757429
5.42 1.07539 1.03987 -0.0753877
5.43 1.07503 1.03912 -0.0750287
5.44 1.07467 1.03838 -0.0746658
5.45 1.0743 1.03763 -0.0742991
5.46 1.07393 1.03689 -0.0739288
5.47 1.07355 1.03616 -0.0735548
5.48 1.07318 1.03543 -0.0731773
5.49 1.0728 1.0347 -0.0727964
5.5 1.07241 1.03398 -0.072412
5.51 1.07202 1.03326 -0.0720243
5.52 1.07163 1.03254 -0.0716334
5.53 1.07124 1.03183 -0.0712392
5.54 1.07084 1.03112 -0.070842
5.55 1.07044 1.03041 -0.0704417
5.56 1.07004 1.02971 -0.0700385
5.57 1.06963 1.02902 -0.0696323
5.58 1.06922 1.02832 -0.0692233
5.59 1.06881 1.02764 -0.0688116
5.6 1.0684 1.02695 -0.0683971
5.61 1.06798 1.02627 -0.0679801
5.62 1.06756 1.0256 -0.0675604
5.63 1.06714 1.02493 -0.0671383
5.64 1.06671 1.02426 -0.0667138
5.65 1.06629 1.0236 -0.0662869
5.66 1.06586 1.02294 -0.0658576
5.67 1.06543 1.02228 -0.0654262
5.68 1.06499 1.02163 -0.0649926
5.69 1.06456 1.02099 -0.0645569
5.7 1.06412 1.02035 -0.0641192
5.71 1.06368 1.01971 -0.0636795
5.72 1.06324 1.01908 -0.0632379
5.73 1.06279 1.01845 -0.0627944
5.74 1.06235 1.01783 -0.0623492
5.75 1.0619 1.01721 -0.0619023
5.76 1.06145 1.01659 -0.0614536
5.77 1.061 1.01598 -0.0610034
5.78 1.06055 1.01538 -0.0605517
5.79 1.0601 1.01478 -0.0600984
5.8 1.05964 1.01418 -0.0596438
5.81 1.05919 1.01359 -0.0591878
5.82 1.05873 1.013 -0.0587305
5.83 1.05827 1.01242 -0.0582719
5.84 1.05781 1.01184 -0.0578122
5.85 1.05735 1.01127 -0.0573514
5.86 1.05689 1.0107 -0.0568894
5.87 1.05643 1.01013 -0.0564265
5.88 1.05596 1.00957 -0.0559626
5.89 1.0555 1.00902 -0.0554978
5.9 1.05503 1.00847 -0.0550321
5.91 1.05457 1.00792 -0.0545657
5.92 1.0541 1.00738 -0.0540985
5.93 1.05363 1.00684 -0.0536307
5.94 1.05316 1.00631 -0.0531622
5.95 1.05269 1.00579 -0.0526931
5.96 1.05222 1.00526 -0.0522235
5.97 1.05175 1.00475 -0.0517534
5.98 1.05128 1.00423 -0.0512829
5.99 1.05081 1.00373 -0.0508121
6 1.05034 1.00322 -0.0503409
6.01 1.04987 1.00272 -0.0498694
6.02 1.0494 1.00223 -0.0493977
6.03 1.04893 1.00174 -0.0489259
6.04 1.04845 1.00126 -0.0484539
6.05 1.04798 1.00078 -0.0479818
6.06 1.04751 1.0003 -0.0475097
6.07 1.04704 0.99983 -0.0470377
6.08 1.04657 0.999365 -0.0465657
6.09 1.04609 0.998904 -0.0460938
6.1 1.04562 0.998447 -0.045622
6.11 1.04515 0.997996 -0.0451505
6.12 1.04468 0.997549 -0.0446792
6.13 1.04421 0.997107 -0.0442082
6.14 1.04374 0.99667 -0.0437375
6.15 1.04327 0.996237 -0.0432672
6.16 1.0428 0.995809 -0.0427973
6.17 1.04233 0.995386 -0.0423279
6.18 1.04186 0.994967 -0.041859
6.19 1.04139 0.994553 -0.0413906
6.2 1.04092 0.994144 -0.0409228
6.21 1.04046 0.993739 -0.0404556
6.22 1.03999 0.99334 -0.0399891
6.23 1.03952 0.992944 -0.0395233
6.24 1.03906 0.992554 -0.0390583
6.25 1.03859 0.992168 -0.038594
6.26 1.03813 0.991786 -0.0381306
6.27 1.03767 0.99141 -0.037668
6.28 1.03721 0.991038 -0.0372063
6.29 1.03675 0.99067 -0.0367456
6.3 1.03629 0.990307 -0.0362858
6.31 1.03583 0.989949 -0.035827
6.32 1.03537 0.989595 -0.0353693
6.33 1.03491 0.989246 -0.0349126
6.34 1.03446 0.988902 -0.0344571
6.35 1.034 0.988562 -0.0340026
6.36 1.03355 0.988226 -0.0335494
6.37 1.0331 0.987895 -0.0330974
6.38 1.03265 0.987569 -0.0326466
6.39 1.0322 0.987247 -0.0321971
6.4 1.03175 0.986929 -0.0317489
6.41 1.0313 0.986616 -0.0313021
6.42 1.03086 0.986308 -0.0308566
6.43 1.03041 0.986004 -0.0304125
6.44 1.02997 0.985704 -0.0299698
6.45 1.02953 0.985409 -0.0295286
6.46 1.02909 0.985118 -0.0290889
6.47 1.02865 0.984831 -0.0286507
6.48 1.02821 0.984549 -0.0282141
6.49 1.02778 0.984271 -0.027779
6.5 1.02735 0.983998 -0.0273455
6.51 1.02691 0.983729 -0.0269137
