time V1 V2 I
6.77 0.006068 0.00496966 0.993932
6.78 0.00605707 0.00496971 0.993943
6.79 0.00604625 0.00496977 0.993954
6.8 0.00603554 0.00496982 0.993964
6.81 0.00602494 0.00496988 0.993975
6.82 0.00601444 0.00496993 0.993986
6.83 0.00600404 0.00496998 0.993996
6.84 0.00599376 0.00497003 0.994006
6.85 0.00598357 0.00497008 0.994016
6.86 0.00597349 0.00497013 0.994027
6.87 0.0059635 0.00497018 0.994036
6.88 0.00595362 0.00497023 0.994046
6.89 0.00594383 0.00497028 0.994056
6.9 0.00593415 0.00497033 0.994066
6.91 0.00592456 0.00497038 0.994075
6.92 0.00591506 0.00497042 0.994085
6.93 0.00590566 0.00497047 0.994094
6.94 0.00589636 0.00497052 0.994104
6.95 0.00588715 0.00497056 0.994113
6.96 0.00587803 0.00497061 0.994122
6.97 0.005869 0.00497066 0.994131
6.98 0.00586006 0.0049707 0.99414
6.99 0.00585121 0.00497074 0.994149
7 0.00584245 0.00497079 0.994158
7.01 0.00583378 0.00497083 0.994166
7.02 0.00582519 0.00497087 0.994175
7.03 0.00581669 0.00497092 0.994183
7.04 0.00580827 0.00497096 0.994192
7.05 0.00579994 0.004971 0.9942
7.06 0.00579169 0.00497104 0.994208
7.07 0.00578353 0.00497108 0.994216
7.08 0.00577545 0.00497112 0.994225
7.09 0.00576744 0.00497116 0.994233
7.1 0.00575952 0.0049712 0.99424
7.11 0.00575168 0.00497124 0.994248
7.12 0.00574391 0.00497128 0.994256
7.13 0.00573622 0.00497132 0.994264
7.14 0.00572861 0.00497136 0.994271
7.15 0.00572108 0.00497139 0.994279
7.16 0.00571362 0.00497143 0.994286
7.17 0.00570623 0.00497147 0.994294
7.18 0.00569892 0.00497151 0.994301
7.19 0.00569168 0.00497154 0.994308
7.2 0.00568452 0.00497158 0.994315
7.21 0.00567743 0.00497161 0.994323
7.22 0.0056704 0.00497165 0.99433
7.23 0.00566345 0.00497168 0.994337
7.24 0.00565657 0.00497172 0.994343
7.25 0.00564975 0.00497175 0.99435
7.26 0.00564301 0.00497178 0.994357
7.27 0.00563633 0.00497182 0.994364
7.28 0.00562972 0.00497185 0.99437
7.29 0.00562317 0.00497188 0.994377
7.3 0.00561669 0.00497192 0.994383
7.31 0.00561027 0.00497195 0.99439
7.32 0.00560392 0.00497198 0.994396
7.33 0.00559764 0.00497201 0.994402
7.34 0.00559141 0.00497204 0.994409
7.35 0.00558525 0.00497207 0.994415
7.36 0.00557915 0.0049721 0.994421
7.37 0.00557311 0.00497213 0.994427
7.38 0.00556713 0.00497216 0.994433
7.39 0.00556121 0.00497219 0.994439
7.4 0.00555535 0.00497222 0.994445
7.41 0.00554954 0.00497225 0.99445
7.42 0.0055438 0.00497228 0.994456
7.43 0.00553811 0.00497231 0.994462
7.44 0.00553248 0.00497234 0.994468
7.45 0.00552691 0.00497237 0.994473
7.46 0.00552139 0.00497239 0.994479
7.47 0.00551593 0.00497242 0.994484
7.48 0.00551052 0.00497245 0.994489
7.49 0.00550517 0.00497247 0.994495
7.5 0.00549987 0.0049725 0.9945
7.51 0.00549462 0.00497253 0.994505
7.52 0.00548943 0.00497255 0.994511
7.53 0.00548428 0.00497258 0.994516
7.54 0.00547919 0.0049726 0.994521
7.55 0.00547415 0.00497263 0.994526
7.56 0.00546916 0.00497265 0.994531
7.57 0.00546422 0.00497268 0.994536
7.58 0.00545933 0.0049727 0.994541
7.59 0.00545449 0.00497273 0.994546
7.6 0.00544969 0.00497275 0.99455
7.61 0.00544495 0.00497278 0.994555
7.62 0.00544025 0.0049728 0.99456
7.63 0.0054356 0.00497282 0.994564
7.64 0.00543099 0.00497285 0.994569
7.65 0.00542644 0.00497287 0.994574
7.66 0.00542192 0.00497289 0.994578
7.67 0.00541746 0.00497291 0.994583
7.68 0.00541303 0.00497293 0.994587
7.69 0.00540865 0.00497296 0.994591
7.7 0.00540432 0.00497298 0.994596
7.71 0.00540003 0.004973 0.9946
7.72 0.00539578 0.00497302 0.994604
7.73 0.00539157 0.00497304 0.994608
7.74 0.00538741 0.00497306 0.994613
7.75 0.00538328 0.00497308 0.994617
7.76 0.0053792 0.0049731 0.994621
7.77 0.00537516 0.00497312 0.994625
7.78 0.00537116 0.00497314 0.994629
7.79 0.0053672 0.00497316 0.994633
7.8 0.00536328 0.00497318 0.994637
7.81 0.0053594 0.0049732 0.994641
7.82 0.00535556 0.00497322 0.994644
7.83 0.00535175 0.00497324 0.994648
7.84 0.00534799 0.00497326 0.994652
7.85 0.00534426 0.00497328 0.994656
7.86 0.00534057 0.0049733 0.994659
7.87 0.00533691 0.00497332 0.994663
7.88 0.00533329 0.00497333 0.994667
7.89 0.00532971 0.00497335 0.99467
7.9 0.00532617 0.00497337 0.994674
7.91 0.00532266 0.00497339 0.994677
7.92 0.00531918 0.0049734 0.994681
7.93 0.00531574 0.00497342 0.994684
7.94 0.00531233 0.00497344 0.994688
7.95 0.00530896 0.00497346 0.994691
7.96 0.00530562 0.00497347 0.994694
7.97 0.00530232 0.00497349 0.994698
7.98 0.00529905 0.0049735 0.994701
7.99 0.00529581 0.00497352 0.994704
8 0.0052926 0.00497354 0.994707
8.01 0.00528943 0.00497355 0.994711
8.02 0.00528628 0.00497357 0.994714
8.03 0.00528317 0.00497358 0.994717
8.04 0.00528009 0.0049736 0.99472
8.05 0.00527704 0.00497361 0.994723
8.06 0.00527402 0.00497363 0.994726
8.07 0.00527103 0.00497364 0.994729
8.08 0.00526808 0.00497366 0.994732
8.09 0.00526515 0.00497367 0.994735
8.1 0.00526225 0.00497369 0.994738
8.11 0.00525937 0.0049737 0.994741
8.12 0.00525653 0.00497372 0.994743
8.13 0.00525372 0.00497373 0.994746
8.14 0.00525093 0.00497375 0.994749
8.15 0.00524817 0.00497376 0.994752
8.16 0.00524544 0.00497377 0.994755
8.17 0.00524274 0.00497379 0.994757
8.18 0.00524006 0.0049738 0.99476
8.19 0.00523742 0.00497381 0.994763
8.2 0.00523479 0.00497383 0.994765
8.21 0.0052322 0.00497384 0.994768
8.22 0.00522963 0.00497385 0.99477
8.23 0.00522708 0.00497386 0.994773
8.24 0.00522456 0.00497388 0.994775
8.25 0.00522207 0.00497389 0.994778
8.26 0.0052196 0.0049739 0.99478
8.27 0.00521715 0.00497391 0.994783
8.28 0.00521473 0.00497393 0.994785
8.29 0.00521234 0.00497394 0.994788
8.3 0.00520996 0.00497395 0.99479
8.31 0.00520762 0.00497396 0.994792
8.32 0.00520529 0.00497397 0.994795
8.33 0.00520299 0.00497399 0.994797
8.34 0.00520071 0.004974 0.994799
8.35 0.00519845 0.00497401 0.994802
8.36 0.00519622 0.00497402 0.994804
8.37 0.00519401 0.00497403 0.994806
8.38 0.00519182 0.00497404 0.994808
8.39 0.00518965 0.00497405 0.99481
8.4 0.00518751 0.00497406 0.994812
8.41 0.00518539 0.00497407 0.994815
8.42 0.00518328 0.00497408 0.994817
8.43 0.0051812 0.00497409 0.994819
8.44 0.00517914 0.0049741 0.994821
8.45 0.0051771 0.00497411 0.994823
8.46 0.00517508 0.00497412 0.994825
8.47 0.00517308 0.00497413 0.994827
8.48 0.0051711 0.00497414 0.994829
8.49 0.00516914 0.00497415 0.994831
8.5 0.0051672 0.00497416 0.994833
8.51 0.00516528 0.00497417 0.994835
8.52 0.00516338 0.00497418 0.994837
8.53 0.0051615 0.00497419 0.994839
8.54 0.00515963 0.0049742 0.99484
8.55 0.00515779 0.00497421 0.994842
8.56 0.00515596 0.00497422 0.994844
8.57 0.00515415 0.00497423 0.994846
8.58 0.00515236 0.00497424 0.994848
8.59 0.00515059 0.00497425 0.994849
8.6 0.00514884 0.00497426 0.994851
8.61 0.0051471 0.00497426 0.994853
8.62 0.00514538 0.00497427 0.994855
8.63 0.00514368 0.00497428 0.994856
8.64 0.00514199 0.00497429 0.994858
8.65 0.00514032 0.0049743 0.99486
8.66 0.00513867 0.00497431 0.994861
8.67 0.00513704 0.00497431 0.994863
8.68 0.00513542 0.00497432 0.994865
8.69 0.00513381 0.00497433 0.994866
8.7 0.00513223 0.00497434 0.994868
8.71 0.00513066 0.00497435 0.994869
8.72 0.0051291 0.00497435 0.994871
8.73 0.00512756 0.00497436 0.994872
8.74 0.00512604 0.00497437 0.994874
8.75 0.00512453 0.00497438 0.994875
8.76 0.00512303 0.00497438 0.994877
8.77 0.00512155 0.00497439 0.994878
8.78 0.00512009 0.0049744 0.99488
8.79 0.00511864 0.00497441 0.994881
8.8 0.00511721 0.00497441 0.994883
8.81 0.00511578 0.00497442 0.994884
8.82 0.00511438 0.00497443 0.994886
8.83 0.00511299 0.00497444 0.994887
8.84 0.00511161 0.00497444 0.994888
8.85 0.00511024 0.00497445 0.99489
8.86 0.00510889 0.00497446 0.994891
8.87 0.00510755 0.00497446 0.994892
8.88 0.00510623 0.00497447 0.994894
8.89 0.00510492 0.00497448 0.994895
8.9 0.00510362 0.00497448 0.994896
8.91 0.00510234 0.00497449 0.994898
8.92 0.00510106 0.00497449 0.994899
8.93 0.0050998 0.0049745 0.9949
8.94 0.00509856 0.00497451 0.994901
8.95 0.00509732 0.00497451 0.994903
8.96 0.0050961 0.00497452 0.994904
8.97 0.00509489 0.00497453 0.994905
8.98 0.00509369 0.00497453 0.994906
8.99 0.00509251 0.00497454 0.994907
9 0.00509133 0.00497454 0.994909
9.01 0.00509017 0.00497455 0.99491
9.02 0.00508902 0.00497455 0.994911
9.03 0.00508788 0.00497456 0.994912
9.04 0.00508676 0.00497457 0.994913
9.05 0.00508564 0.00497457 0.994914
9.06 0.00508453 0.00497458 0.994915
9.07 0.00508344 0.00497458 0.994917
9.08 0.00508236 0.00497459 0.994918
9.09 0.00508128 0.00497459 0.994919
9.1 0.00508022 0.0049746 0.99492
9.11 0.00507917 0.0049746 0.994921
9.12 0.00507813 0.00497461 0.994922
9.13 0.0050771 0.00497461 0.994923
9.14 0.00507608 0.00497462 0.994924
9.15 0.00507507 0.00497462 0.994925
9.16 0.00507407 0.00497463 0.994926
9.17 0.00507308 0.00497463 0.994927
9.18 0.0050721 0.00497464 0.994928
9.19 0.00507113 0.00497464 0.994929
9.2 0.00507017 0.00497465 0.99493
9.21 0.00506922 0.00497465 0.994931
9.22 0.00506828 0.00497466 0.994932
9.23 0.00506735 0.00497466 0.994933
9.24 0.00506643 0.00497467 0.994934
9.25 0.00506552 0.00497467 0.994934
9.26 0.00506461 0.00497468 0.994935
9.27 0.00506372 0.00497468 0.994936
9.28 0.00506283 0.00497469 0.994937
9.29 0.00506195 0.00497469 0.994938
9.3 0.00506109 0.00497469 0.994939
9.31 0.00506023 0.0049747 0.99494
9.32 0.00505937 0.0049747 0.994941
9.33 0.00505853 0.00497471 0.994941
9.34 0.0050577 0.00497471 0.994942
9.35 0.00505687 0.00497472 0.994943
9.36 0.00505606 0.00497472 0.994944
9.37 0.00505525 0.00497472 0.994945
9.38 0.00505444 0.00497473 0.994946
9.39 0.00505365 0.00497473 0.994946
9.4 0.00505287 0.00497474 0.994947
9.41 0.00505209 0.00497474 0.994948
9.42 0.00505132 0.00497474 0.994949
9.43 0.00505056 0.00497475 0.994949
9.44 0.0050498 0.00497475 0.99495
9.45 0.00504906 0.00497475 0.994951
9.46 0.00504832 0.00497476 0.994952
9.47 0.00504758 0.00497476 0.994952
9.48 0.00504686 0.00497477 0.994953
9.49 0.00504614 0.00497477 0.994954
9.5 0.00504543 0.00497477 0.994955
9.51 0.00504473 0.00497478 0.994955
9.52 0.00504403 0.00497478 0.994956
9.53 0.00504334 0.00497478 0.994957
9.54 0.00504266 0.00497479 0.994957
9.55 0.00504199 0.00497479 0.994958
9.56 0.00504132 0.00497479 0.994959
9.57 0.00504066 0.0049748 0.994959
9.58 0.00504 0.0049748 0.99496
9.59 0.00503935 0.0049748 0.994961
9.6 0.00503871 0.00497481 0.994961
9.61 0.00503807 0.00497481 0.994962
9.62 0.00503744 0.00497481 0.994963
9.63 0.00503682 0.00497482 0.994963
9.64 0.0050362 0.00497482 0.994964
9.65 0.00503559 0.00497482 0.994964
9.66 0.00503499 0.00497483 0.994965
9.67 0.00503439 0.00497483 0.994966
9.68 0.0050338 0.00497483 0.994966
9.69 0.00503321 0.00497483 0.994967
9.7 0.00503263 0.00497484 0.994967
9.71 0.00503206 0.00497484 0.994968
9.72 0.00503149 0.00497484 0.994969
9.73 0.00503092 0.00497485 0.994969
9.74 0.00503036 0.00497485 0.99497
9.75 0.00502981 0.00497485 0.99497
9.76 0.00502927 0.00497485 0.994971
9.77 0.00502872 0.00497486 0.994971
9.78 0.00502819 0.00497486 0.994972
9.79 0.00502766 0.00497486 0.994972
9.8 0.00502713 0.00497486 0.994973
9.81 0.00502661 0.00497487 0.994973
9.82 0.0050261 0.00497487 0.994974
9.83 0.00502559 0.00497487 0.994974
9.84 0.00502508 0.00497487 0.994975
9.85 0.00502458 0.00497488 0.994975
9.86 0.00502409 0.00497488 0.994976
9.87 0.0050236 0.00497488 0.994976
9.88 0.00502311 0.00497488 0.994977
9.89 0.00502263 0.00497489 0.994977
9.9 0.00502216 0.00497489 0.994978
9.91 0.00502169 0.00497489 0.994978
9.92 0.00502122 0.00497489 0.994979
9.93 0.00502076 0.0049749 0.994979
9.94 0.00502031 0.0049749 0.99498
9.95 0.00501985 0.0049749 0.99498
9.96 0.00501941 0.0049749 0.994981
9.97 0.00501896 0.00497491 0.994981
9.98 0.00501853 0.00497491 0.994981
9.99 0.00501809 0.00497491 0.994982
10 0.00501766 0.00497491 0.994982
